"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"2893","World class surroundings in any weather @thepaulbaker #wine #diningroom #restaurantaustralia… https://t.co/eO5N9tRz0q",FALSE,0,NA,2017-11-15 01:05:20,FALSE,NA,"930602585018523648",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","GlennMalycha",0,FALSE,FALSE,"138.609967","-34.9177117"
"2894","The #holidays are coming!  Here's some tips from @NerdWallet  on picking a cheap #wine that tastes expensive! https://t.co/bgLwsmG94P",FALSE,0,NA,2017-11-15 01:05:03,FALSE,NA,"930602514747183104",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AvidiaBank",0,FALSE,FALSE,NA,NA
"2895","RIP Donald Louis Carano, Founder @FerrariCarano passed away peacefully this October before the Sonoma Fires. He was… https://t.co/pwVLvEvBIK",FALSE,11,NA,2017-11-15 01:05:00,TRUE,NA,"930602501161730048",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amylieberfarb",6,FALSE,FALSE,NA,NA
"2896","Thanks so much to @foodismTO for having me @ the @iyellowwineclub dinner! Well done @JacobsCreekCA.  #Wine #TO https://t.co/BXn8Dm3HFh",FALSE,1,NA,2017-11-15 01:04:16,FALSE,NA,"930602313823133697",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nickcolosimo",1,FALSE,FALSE,NA,NA
"2897","Read today's news at 'Vintuitive Daily': https://t.co/6ZhUUkz2pV Authors:  @KerriePhipps @ClosePineGap @FlipMarketer #wine #ai",FALSE,0,NA,2017-11-15 01:03:41,FALSE,NA,"930602167861473281",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","Vintuitive",0,FALSE,FALSE,NA,NA
"2898","I make wine disappear!   What is your super power? Retweet  &amp; tell your favorite #wine! https://t.co/Rk0mV6GLuM",FALSE,0,NA,2017-11-15 01:02:54,FALSE,NA,"930601972763312128",NA,"<a href=""http://postplanner.com"" rel=""nofollow"">Post Planner Inc.</a>","ClassicLegacy",0,FALSE,FALSE,NA,NA
"2899","Paint cans of wine. A welcome sight after a long day. <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>#mommyneedswine #wine @pdxvineyard https://t.co/yvlDrgaNUw",FALSE,0,NA,2017-11-15 01:02:46,FALSE,NA,"930601938902749184",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MBeach75",0,FALSE,FALSE,NA,NA
"2900","""...charming land of no pretense."" https://t.co/PGiNxkmZSp @LanguedocWines #wine #food #travel https://t.co/O33swGevRK",FALSE,1,NA,2017-11-15 01:02:31,FALSE,NA,"930601873505058816",NA,"<a href=""https://www.palatexposure.com"" rel=""nofollow"">Tweet Wheel for PalateXposure</a>","PalateXposure",0,FALSE,FALSE,NA,NA
"2901","Love my wine glass from my oldest daughter! 
#wineglass #paintedwineglass #wine #wineoclock… https://t.co/mKeoJ3sMat",FALSE,0,NA,2017-11-15 01:02:15,FALSE,NA,"930601807470055424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","June_Dupont",0,FALSE,FALSE,NA,NA
"2902","How to Pick the Right #Wine for Your #Picnic https://t.co/pGtHmnka0g #tiptuesday https://t.co/lisQ8KdtRc",FALSE,1,NA,2017-11-15 01:01:15,FALSE,NA,"930601555975458816",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ActiveWino",0,FALSE,FALSE,NA,NA
"2903","How to #Wine and #Dine Your Way to the Deal https://t.co/REuc9cCWjm @JudithBowmanEt https://t.co/EkCyTm0g66",FALSE,0,NA,2017-11-15 01:00:50,FALSE,NA,"930601453579747328",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","iris_xyz",1,FALSE,FALSE,NA,NA
"2904","Enjoying the patio today since we're getting a nice break in the rain. Cheers! #oakvilleranch #wine #rain… https://t.co/7l3cYmLaqi",FALSE,0,NA,2017-11-15 01:00:41,TRUE,NA,"930601413171863552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OakvilleRanch",0,FALSE,FALSE,NA,NA
"2905","Check out the #BC #wine of the week! Have you tried it?
https://t.co/aKCDIjRyr6 https://t.co/gM2kntHjEE",FALSE,1,NA,2017-11-15 01:00:41,FALSE,NA,"930601412110815232",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BCwineFanatic",0,FALSE,FALSE,NA,NA
"2906","The @WSJ answers the top 11 most-asked #wine questions: https://t.co/NRdGQSOfcO",FALSE,0,NA,2017-11-15 01:00:25,FALSE,NA,"930601347162034176",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","winefactorynw",0,FALSE,FALSE,NA,NA
"2907","Christmas Wine Pairings To Learn By Heart:
Stilton + vintage port:  The Christmas pairing. Other types of port like… https://t.co/iHXhz58Mq9",FALSE,0,NA,2017-11-15 01:00:18,TRUE,NA,"930601317290139649",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","winebutler",0,FALSE,FALSE,NA,NA
"2908","#Happy Hour w/ KC 
#wine #winelovers https://t.co/fJeki73fD8",FALSE,0,NA,2017-11-15 01:00:16,FALSE,NA,"930601310306652160",NA,"<a href=""https://www.later.com"" rel=""nofollow"">LaterMedia</a>","KCKleinbooks",0,FALSE,FALSE,NA,NA
"2909","What a #daY!  #Wine https://t.co/iGzy4RN47F",FALSE,0,NA,2017-11-15 01:00:15,FALSE,NA,"930601303847395328",NA,"<a href=""http://app.sendblur.com"" rel=""nofollow"">Social Media Publisher App </a>","timelesswines",0,FALSE,FALSE,NA,NA
"2910","10 Reasons to Drink Austrian #Wine &gt; https://t.co/L60QKjv9Nb https://t.co/bMvLRf33HR",FALSE,0,NA,2017-11-15 01:00:07,FALSE,NA,"930601269693173761",NA,"<a href=""http://meetedgar.com"" rel=""nofollow"">Meet Edgar</a>","NatalieMacLean",0,FALSE,FALSE,NA,NA
"2911","Anyone else feel like this? The weekends are always welcome! #wine #wineselfies #wineselfie #wineHurryUp https://t.co/DS7zgz7hrw",FALSE,2,NA,2017-11-15 01:00:04,FALSE,NA,"930601257626210304",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","WineSelfies",2,FALSE,FALSE,NA,NA
"2912","Eat and drink #wine for a good cause! Here's our latest roundup of charity benefits and ongoing efforts to help… https://t.co/fUBXOCykcr",FALSE,13,NA,2017-11-15 01:00:02,TRUE,NA,"930601252081283073",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","WineSpectator",5,FALSE,FALSE,NA,NA
"2913","ICYMI on the #NittanyEpicurean the 2014 Diener Ranch #PetiteSirah from @MerisiWines #wine #lakecounty… https://t.co/xpkpOBHZlh",FALSE,0,NA,2017-11-15 01:00:01,TRUE,NA,"930601246456627201",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MichaelChelus",0,FALSE,FALSE,NA,NA
"2914","Ready to find out more about #Sonoma County #wine that I recommend for the holiday season?!? Taste along! LIVE Toda… https://t.co/27ywLHs7rK",FALSE,3,NA,2017-11-15 01:00:01,TRUE,NA,"930601245211086848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","amylieberfarb",4,FALSE,FALSE,NA,NA
"2915","Don't miss this great event! #wine #ATD #learning #networking #LandD https://t.co/ERM24MPjaL",FALSE,0,NA,2017-11-15 01:00:00,FALSE,NA,"930601244112179200",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","PeterFredWard",1,FALSE,FALSE,NA,NA
"2916","#Bota #Wine Bag #Personalized - #WeddingParty #Gift 
#Winelovers? Bota bag is a great Gift option to consider.… https://t.co/6PXavXPADF",FALSE,3,NA,2017-11-15 00:59:56,TRUE,NA,"930601226445754368",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","OldCornerStore",2,FALSE,FALSE,NA,NA
"2917","@smalltalkwines visit
.
.
.
.
#winecountryontario #wine #winetasting #winery #niagarawine… https://t.co/m1gErTH4F1",FALSE,0,"SmallTalkWines",2017-11-15 00:59:06,FALSE,NA,"930601016310906880","1350933499","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","RubenAugusto",0,FALSE,FALSE,"-79.0773","43.255"
"2918","Get a jump on #zinday. 

Deep, 
jammy black fruit, 
spices, 
hints of #chocolate and 
fine grained tannins all come… https://t.co/ogX0HM4ste",FALSE,6,NA,2017-11-15 00:57:52,TRUE,NA,"930600703210307584",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdobeRoadWines",2,FALSE,FALSE,NA,NA
"2919","Shoes off... #peace #barefoot #relaxing #hairdown #wine #winedown #winedownforwhat https://t.co/qtOSDb4Otw",FALSE,0,NA,2017-11-15 00:57:38,FALSE,NA,"930600646243508226",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","spsellshouses",1,FALSE,FALSE,NA,NA
"2920","Shoes off... #peace #barefoot #relaxing #hairdown #wine #winedown… https://t.co/aPndebv3r5",FALSE,0,NA,2017-11-15 00:57:30,FALSE,NA,"930600614832336902",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","spsellshouses",0,FALSE,FALSE,NA,NA
"2921","Dont Miss This... 
We are about to open this Pinot Noir &amp; learn about @FerrariCarano #Wine in #SonomaCounty  straig… https://t.co/3iLNXYeIjh",FALSE,11,NA,2017-11-15 00:56:28,TRUE,NA,"930600354680639488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","amylieberfarb",4,FALSE,FALSE,NA,NA
"2922","Ancient artifact proves people drank #Wine 8,000 years ago https://t.co/W50bJW7YPK https://t.co/MU4OxvaRsa",FALSE,0,NA,2017-11-15 00:55:27,FALSE,NA,"930600096277856256",NA,"<a href=""http://twicca.r246.jp/"" rel=""nofollow"">twicca</a>","twistools_en",1,FALSE,FALSE,NA,NA
"2923","Thanks @guildsomm for the FABULOUS Washington Masterclass! Great class &amp; lovely representation of #WashingtonWines!… https://t.co/fM6B59ixQQ",FALSE,5,NA,2017-11-15 00:55:17,TRUE,NA,"930600055316369409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Time2UnwineD",3,FALSE,FALSE,NA,NA
"2924","An #Iconic and #Iconoclastic #wine, JCB No. 3 is a marriage of the Old World and New World. A… https://t.co/FVAWlduyFF",FALSE,0,NA,2017-11-15 00:55:15,FALSE,NA,"930600046143463424",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","enjoielife",0,FALSE,FALSE,"-73.9471495","40.7804566"
"2925","Our tasting room motto! Photo: fit_girl_inside #pvwinery #wine #adulting #napavalley #winetasting https://t.co/yLIolnTyb0",FALSE,3,NA,2017-11-15 00:55:12,FALSE,NA,"930600034181062656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PVWinery",0,FALSE,FALSE,NA,NA
"2926","<ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>
<ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>
<ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>
<ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>
The #Beer <ed><U+00A0><U+00BC><ed><U+00BD><U+00BB> &amp; #Wine <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>… #RhymeCrime happens @ 10pm!
<ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>
<ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00BB><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>
@Australia <ed><U+00A0><U+00BC><ed><U+00BD><U+00BB>… https://t.co/DDZo6sb4Wk",FALSE,2,NA,2017-11-15 00:55:09,TRUE,NA,"930600021774471173",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","WineAndGarden",0,FALSE,FALSE,NA,NA
"2927","Tasters that tap @PengWine's #NFC-enabled #Wine can learn about the Chilean winery’s estate, food pairing tips and… https://t.co/06YrN35Ncn",FALSE,7,NA,2017-11-15 00:52:01,TRUE,NA,"930599232603648000",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","ThinfilmMemory",2,FALSE,FALSE,NA,NA
"2928","Vintorio Wine Aerator Pourer: Premium Aerating Pourer and Decanter Spout https://t.co/qtQPgTNcHc #wine #winetasting https://t.co/FIgVfIO1qz",FALSE,0,NA,2017-11-15 00:51:18,FALSE,NA,"930599050919006208",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","WineLoveShop",1,FALSE,FALSE,NA,NA
"2929","Calling all mountain #wine lovers: https://t.co/Az3TuOumbR https://t.co/1CVl1tOMxj",FALSE,7,NA,2017-11-15 00:51:06,FALSE,NA,"930599002604818432",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","NickelandNickel",2,FALSE,FALSE,NA,NA
"2930","#AtomicBlonde + @taylorswift13 's #ididsomethingbad + #wine = ....most fun I ever had (and I do it over and over ag… https://t.co/sgtlFk8Xxb",FALSE,0,NA,2017-11-15 00:51:01,TRUE,NA,"930598981532573698",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRoamingHerby",0,FALSE,FALSE,NA,NA
"2931","Drinking 2008 Barnett Vineyards Cabernet Sauvignon Spring Mountain District - #wine https://t.co/XV7zKDKVTV",FALSE,0,NA,2017-11-15 00:50:31,FALSE,NA,"930598857242640385",NA,"<a href=""http://www.cellartracker.com"" rel=""nofollow"">CellarTracker</a>","FPNova",0,FALSE,FALSE,NA,NA
"2932","A #competition where one person will #win a Vremi<U+200B> Espresso Maker AND a Wine Preserver #coffee #wine #prize… https://t.co/SYFDC9U4go",FALSE,1,NA,2017-11-15 00:50:24,TRUE,NA,"930598824804052992",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","PackThePJs",1,FALSE,FALSE,NA,NA
"2933","The cult of natural wine – 'this is like punk or acid house' #wine https://t.co/BEKF5KVUBT",FALSE,0,NA,2017-11-15 00:50:01,FALSE,NA,"930598729085730816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kamirault",0,FALSE,FALSE,NA,NA
"2934","Drinking 2010 Williams Selyem Pinot Noir Weir Vineyard - #wine https://t.co/bYkZbUUTXZ",FALSE,0,NA,2017-11-15 00:49:49,FALSE,NA,"930598680779931648",NA,"<a href=""http://www.cellartracker.com"" rel=""nofollow"">CellarTracker</a>","FPNova",0,FALSE,FALSE,NA,NA
"2935","2015 Domaine Les Champs de l'Abbaye Mercurey Les Marcours #wine https://t.co/rRAMc78AT6 Not like drinking mercury exactly but...",FALSE,0,NA,2017-11-15 00:49:36,FALSE,NA,"930598626476175360",NA,"<a href=""http://www.cellartracker.com"" rel=""nofollow"">CellarTracker</a>","bevetroppo",0,FALSE,FALSE,NA,NA
"2936","Just had a sip of a 45 year old Cabernet Sauvignon. Tasted like a vodka &amp; raisin mixture. In its day I bet it was g… https://t.co/GCKskpVYrk",FALSE,0,NA,2017-11-15 00:48:36,TRUE,NA,"930598371898937345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JohnStahlTwo",0,FALSE,FALSE,NA,NA
"2937","We welcome our very first #kingvalley #beechworth  &amp; #rutherglen #wine from #victoria Wood Park… https://t.co/PUMUwWd1jH",FALSE,0,NA,2017-11-15 00:47:56,FALSE,NA,"930598207033196546",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","ozwaz",0,FALSE,FALSE,NA,NA
"2938","Harmony in color, aroma, flavor and finish in mouth. An excellent #wine that combines elegance of French oak with s… https://t.co/cHl1ztqxux",FALSE,2,NA,2017-11-15 00:47:44,TRUE,NA,"930598153711243266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PascualToso",1,FALSE,FALSE,NA,NA
"2939","Our #winetasting last Sat featuring @SanSimeonWines - Thank you all for joining us, a BIG THANK YOU to Chris McMill… https://t.co/J6yOAU0c4B",FALSE,1,NA,2017-11-15 00:46:46,TRUE,NA,"930597911599112192",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GoDeliMarket",0,FALSE,FALSE,NA,NA
"2940","There you go. #Australia has voted.....Love is love, cheers! #MarriageEquality (this art custom created for a clien… https://t.co/t6sIAzraZV",FALSE,6,NA,2017-11-15 00:45:34,TRUE,NA,"930597608296300544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Leanne_Laine",6,FALSE,FALSE,NA,NA
"2941","Traces of the world's oldest #Wine found in 8,000-year-old Stone Age pottery https://t.co/Rtgk4seKB6 https://t.co/IVGt43LN60",FALSE,0,NA,2017-11-15 00:43:12,FALSE,NA,"930597014060093440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter for Google TV</a>","Wine_Newz",1,FALSE,FALSE,NA,NA
"2942","Mexican #wine country looks awesome. #traveler
https://t.co/7tbCwSRhvl",FALSE,1,NA,2017-11-15 00:41:51,FALSE,NA,"930596673650348032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarcC856",2,FALSE,FALSE,NA,NA
"2943","@TwoPaddocks #TwoPaddocks #Wine is #Wine that is turned into a beautiful sound. <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6><ed><U+00A0><U+00BC><ed><U+00BE><U+00B6> https://t.co/4ge34f9s3U",FALSE,0,"TwoPaddocks",2017-11-15 00:41:40,FALSE,NA,"930596626476843008","296023958","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sarai_AZ",0,FALSE,FALSE,NA,NA
"2944","Enjoying the taste of #Wine Country (find this art here: https://t.co/MJRJKsPxzN) #California #winetasting #foodie… https://t.co/oSMBNTCAad",FALSE,1,NA,2017-11-15 00:41:15,TRUE,NA,"930596522055438336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Leanne_Laine",0,FALSE,FALSE,NA,NA
"2945","Current situation at Mofo HQ. <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BC><ed><U+00BC><U+0088>  #loveislove #vinomofo #wine https://t.co/KKrenVL8xK",FALSE,4,NA,2017-11-15 00:41:15,FALSE,NA,"930596521552199680",NA,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Socialbakers</a>","vinomofo",1,FALSE,FALSE,NA,NA
"2946","@SashaMostar The other way around for me. Now is morning. #wine at night :) I'm in #downunder",FALSE,0,"SashaMostar",2017-11-15 00:40:19,FALSE,"930572867535822848","930596289116454912","3297957635","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YuliyaKuzina",1,FALSE,FALSE,NA,NA
"2947","May your #wine glass never be empty. <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7> CHEERS!",FALSE,0,NA,2017-11-15 00:40:12,FALSE,NA,"930596258636615685",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","deanandbek",0,FALSE,FALSE,NA,NA
"2948","#SmartDevices and your #Wine
https://t.co/QLpDT12B7a

#IoT #Tech #LED #Apps #Music #Plum #WineLovers #Vivino #Vino… https://t.co/KhdYX3z614",FALSE,6,NA,2017-11-15 00:40:10,TRUE,NA,"930596252219248645",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","DaVinciSEO",1,FALSE,FALSE,NA,NA
"2949","Starting my Fruit juice diet! Bottoms up! #wine #wineoclock #winelovers #wineselfie https://t.co/iFa0MunqQF",FALSE,3,NA,2017-11-15 00:40:04,FALSE,NA,"930596226143309829",NA,"<a href=""https://www.tweetsuite.com/"" rel=""nofollow"">Tweet Suite</a>","WineSelfies",0,FALSE,FALSE,NA,NA
"2950","We have a great selection of wines!

#wine https://t.co/89F6pfHWzY",FALSE,0,NA,2017-11-15 00:40:01,FALSE,NA,"930596213677789184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Perryssince1971",0,FALSE,FALSE,NA,NA
"2951","Laid Back Friday With Wines From The Finger Lakes - Ep #409 https://t.co/dWkXWzVgoJ #Wine WineLover GaryVaynerchuk https://t.co/xv6b8zmXHY",FALSE,1,NA,2017-11-15 00:40:00,FALSE,NA,"930596209726836737",NA,"<a href=""http://www.staged.com"" rel=""nofollow"">Staged Marketing Toolsuite</a>","winepreneurz",0,FALSE,FALSE,NA,NA
"2952","I got #wine <ed><U+00A0><U+00BC><ed><U+00BD><U+00B7>, I got @Suits_USA , i got a #puppy <ed><U+00A0><U+00BD><ed><U+00B0><U+00B6>, and I got take out <ed><U+00A0><U+00BC><ed><U+00BD><U+0094>.  It''s a good night",FALSE,3,NA,2017-11-15 00:39:16,FALSE,NA,"930596022673387520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","timeywimeygirl_",1,FALSE,FALSE,NA,NA
"2953","Client loves #wine, hubby loves #beer...their name written in both celebrating their difference in taste (get your… https://t.co/5EqitGuRPt",FALSE,1,NA,2017-11-15 00:38:59,TRUE,NA,"930595951982424064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Leanne_Laine",0,FALSE,FALSE,NA,NA
"2954","Top story: Demi Cassiani on Twitter: ""A #creative way to incorporate a #wine ce… https://t.co/N0n97VOBdg, see more https://t.co/uRa2QjGON1",FALSE,0,NA,2017-11-15 00:38:09,FALSE,NA,"930595745253773312",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","campochiarenti",0,FALSE,FALSE,NA,NA
"2955","This Thursday at Camerata #beaujolaisnouveau luau! It’s gonna be tiiight! #wine Come hang out!",FALSE,2,NA,2017-11-15 00:37:34,FALSE,NA,"930595596133699584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AltaMarfaWine",0,FALSE,FALSE,NA,NA
"2956","""I wonder if there is a bottle of wine out there somewhere thinking about me too"" #wine #fun #MarkRobbinsNetwork… https://t.co/kcdjtquv4u",FALSE,0,NA,2017-11-15 00:35:32,TRUE,NA,"930595084210507777",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","TexasMusicClub",0,FALSE,FALSE,NA,NA
"2957","Are you wine lover?<ed><U+00A0><U+00BC><ed><U+00BD><U+00B7><ed><U+00A0><U+00BC><ed><U+00BD><U+0087>  #Creema  https://t.co/c4vPaBG8cG #wine #grape #accessory #curation",FALSE,0,NA,2017-11-15 00:35:10,FALSE,NA,"930594993768579072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","satokomatsu0704",4,FALSE,FALSE,NA,NA
"2958","https://t.co/X4Y8pVyPhf 
#Winelovers? Bota bag is a great Gift option to consider. 
#Bota #Wine Bag #Personalized -… https://t.co/bMAXiottw6",FALSE,0,NA,2017-11-15 00:34:25,TRUE,NA,"930594804144201729",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","OldCornerStore",1,FALSE,FALSE,NA,NA
"2959","""...it oozes old-fashioned charm."" https://t.co/ZjLTZpNGqZ @nzwine #wine #food #travel #nzwine https://t.co/VDsFEjHbZ2",FALSE,0,NA,2017-11-15 00:32:28,FALSE,NA,"930594311388872705",NA,"<a href=""https://www.palatexposure.com"" rel=""nofollow"">Tweet Wheel for PalateXposure</a>","PalateXposure",0,FALSE,FALSE,NA,NA
"2960","Thanks to Ryan M. for coming out to #wine taste &amp; for capturing a photo of this bee on our fountain. #WeLoveBees… https://t.co/ZXXu5uX73W",FALSE,1,NA,2017-11-15 00:32:00,TRUE,NA,"930594195143720960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","pomarjunction",0,FALSE,FALSE,NA,NA
"2961","Wine: Everything You Need to Know About #Wine From Beginner to Expert  https://t.co/NhgESMNehJ #winelover #vino https://t.co/oP993l8mPr",FALSE,0,NA,2017-11-15 00:31:37,FALSE,NA,"930594101162139649",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","WineLoveShop",0,FALSE,FALSE,NA,NA
"2962","Want to hang out with me each Wednesday (Get The #Wine Down!) sign up here &gt;&gt; https://t.co/nZpLTn3Bde",FALSE,0,NA,2017-11-15 00:30:47,FALSE,NA,"930593887370072064",NA,"<a href=""https://smarterqueue.com"" rel=""nofollow"">SmarterQueue</a>","TheCrownFox",0,FALSE,FALSE,NA,NA
