"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:56:00,FALSE,NA,"933801330250010625",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lynnekayy",3181,TRUE,FALSE,NA,NA
"2","RT @ScottRickhoff: I am etremely thankful @HillaryClinton is not our #President too! Pass this on if you are greatful too. #MAGA #Winning h…",FALSE,0,NA,2017-11-23 20:55:55,FALSE,NA,"933801307961425932",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","conniebogart54",37,TRUE,FALSE,NA,NA
"3","RT @Kris_Sacrebleu: Hey #MAGA -- here's what your super genius POTUS said to the Coast Guard today <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>

https://t.co/f6GRcelTDy https://t.co/…",FALSE,0,NA,2017-11-23 20:55:52,FALSE,NA,"933801293080035333",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gopsaidwhat",69,TRUE,FALSE,NA,NA
"4","RT @NolteNC: ISIS state demolished. 

Illegal immigration down. 

SCOTUS saved. 

And CNN in a distant last place. 

As #MAGA as it gets. h…",FALSE,0,NA,2017-11-23 20:55:50,FALSE,NA,"933801286910214145",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","1kellysanderson",456,TRUE,FALSE,NA,NA
"5","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:55:47,FALSE,NA,"933801272976793602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lisa70294648",954,TRUE,FALSE,NA,NA
"6","@TomFitton Happy Thanksgiving Tom!! God Bless an a huge Thank You for all your hard work!! #MAGA<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",FALSE,0,"TomFitton",2017-11-23 20:55:47,FALSE,"933703386624659456","933801271806525441","18266688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Magmay13",0,FALSE,FALSE,NA,NA
"7","RT @Lrihendry: Happy Thanksgiving to #military who can’t be home with their family and loved ones today. #HappyThanksgiving #MAGA @realDona…",FALSE,0,NA,2017-11-23 20:55:44,FALSE,NA,"933801262973358080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dee33305261",482,TRUE,FALSE,NA,NA
"8","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:55:43,FALSE,NA,"933801256434520065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sande_smith42",954,TRUE,FALSE,NA,NA
"9","RT @WomenforTrump: Use little red #Maga caps as turkey leg booties.
#HowToPoliticizeThanksgiving https://t.co/6tNLFwnQW5",FALSE,0,NA,2017-11-23 20:55:43,FALSE,NA,"933801255863975936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FuilerWealth",15,TRUE,FALSE,NA,NA
"10","RT @K9Kris3298: We are in full purge!!!!   #MAGA  #TheStorm  #QAnon  #FollowTheWhiteRabbit https://t.co/kY57ahMqni",FALSE,0,NA,2017-11-23 20:55:43,FALSE,NA,"933801255385702400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RhondaBauer24",126,TRUE,FALSE,NA,NA
"11","Review: Going Galt https://t.co/51hZlTc8VE Surviving Economic Armageddon 

#prepper #preppertalk #survival #ccot… https://t.co/k0UTcu3dqK",FALSE,0,NA,2017-11-23 20:55:40,TRUE,NA,"933801246045212673",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TimGamble",0,FALSE,FALSE,NA,NA
"12","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:55:40,FALSE,NA,"933801244426084352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CherylPimentel1",954,TRUE,FALSE,NA,NA
"13","This guy is amazing check out his work! #Trump #Maga https://t.co/w8ropeO8OC",FALSE,0,NA,2017-11-23 20:55:39,FALSE,NA,"933801241947205632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rabbitholerepor",0,FALSE,FALSE,NA,NA
"14","RT @sxdoc: A homeless man spent his last $20 to buy her gas and keep her safe. She was thankful and raised $34,000 to repay him. #MAGA #IAm…",FALSE,0,NA,2017-11-23 20:55:37,FALSE,NA,"933801233445543936",NA,"<a href=""http://turpial.org.ve"" rel=""nofollow"">Turpial</a>","TrustyGordon",157,TRUE,FALSE,NA,NA
"15","RT @RealJack: RETWEET if you’re thankful for the 45th President of the United States of America. #MAGA <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/vDdkgDbWVl",FALSE,0,NA,2017-11-23 20:55:37,FALSE,NA,"933801230542897152",NA,"<a href=""https://github.com/Neeeophytee"" rel=""nofollow"">Trump twitter-bot</a>","Truumppy",276,TRUE,FALSE,NA,NA
"16","I'm thankful for the 102,000 followers and supporters on Twitter who are kick as patriots and don't take any shit f… https://t.co/EZ8LeYfxUz",FALSE,2,NA,2017-11-23 20:55:35,TRUE,NA,"933801224456908800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HungryTruckerAB",1,FALSE,FALSE,NA,NA
"17","RT @NewRightNetwork: #MAGA #NewRight @FaithGoldy @Lauren_Southern @Gavin_McInnes 
Join us for live chat - https://t.co/dqTyma9dOv GET IN HE…",FALSE,0,NA,2017-11-23 20:55:31,FALSE,NA,"933801206819864576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","richsju9",31,TRUE,FALSE,NA,NA
"18","RT @Lrihendry: Happy Thanksgiving to #military who can’t be home with their family and loved ones today. #HappyThanksgiving #MAGA @realDona…",FALSE,0,NA,2017-11-23 20:55:31,FALSE,NA,"933801206337736704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LeederOfThePack",482,TRUE,FALSE,NA,NA
"19","RT @mcspocky: Happy Thanksgiving
#MAGA by impeaching tRump.
Which would you most HATE to have sitting at your Thanksgiving table?",FALSE,0,NA,2017-11-23 20:55:30,FALSE,NA,"933801202751504384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RodneyClaeys",146,TRUE,FALSE,NA,NA
"20","RT @Lrihendry: Happy Thanksgiving to #military who can’t be home with their family and loved ones today. #HappyThanksgiving #MAGA @realDona…",FALSE,0,NA,2017-11-23 20:55:27,FALSE,NA,"933801191825223680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DELPHiDreamWEvr",482,TRUE,FALSE,NA,NA
"21","RT @blaubok: chk chk <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5> BOOM <ed><U+00A0><U+00BD><ed><U+00B2><U+00A5>

#MAGA <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/aFAVJJGjqH",FALSE,0,NA,2017-11-23 20:55:27,FALSE,NA,"933801190902648833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","obannons19691",2,TRUE,FALSE,NA,NA
"22","RT @IvankaTrump: US jobless claims fall as record run persists. #MAGA @realDonaldTrump https://t.co/ouzNJaiPjX",FALSE,0,NA,2017-11-23 20:55:25,FALSE,NA,"933801182744711169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cougarsportsfan",1844,TRUE,FALSE,NA,NA
"23","RT @Trumpfan1995: What will be the entree of your Thanksgiving meal? Do vote and retweet. Happy Thanksgiving! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #MAGA #Trump",FALSE,0,NA,2017-11-23 20:55:23,FALSE,NA,"933801173966114816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DrSue19380",184,TRUE,FALSE,NA,NA
"24","RT @MistaBRONCO: I AM THANKFUL FOR MANY THINGS TODAY. 
ONE OF THEM IS THE FACT THAT WE HAVE TRUE PATRIOTS LIKE
#MAGA TONY MONETTI 
WHO IS W…",FALSE,0,NA,2017-11-23 20:55:22,FALSE,NA,"933801167288782849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LT51552424",4,TRUE,FALSE,NA,NA
"25","RT @AnnaApp91838450: https://t.co/cAte3mcHus
Happy Thanksgiving AMERICAN PATRIOTS AND PRESIDENT TRUMP #MAGA <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>",FALSE,0,NA,2017-11-23 20:55:21,FALSE,NA,"933801166747701250",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Balind8",1,TRUE,FALSE,NA,NA
"26","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:55:19,FALSE,NA,"933801154726723585",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mamiekaren",3181,TRUE,FALSE,NA,NA
"27","RT @Trumpfan1995: Happy Thanksgiving to everyone, including my fellow #MAGA patriots. Today is a great day to give thanks that Hillary Clin…",FALSE,0,NA,2017-11-23 20:55:18,FALSE,NA,"933801153409835009",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TRUMPtime2020",94,TRUE,FALSE,NA,NA
"28","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:55:14,FALSE,NA,"933801135038595072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jimpook",3181,TRUE,FALSE,NA,NA
"29","RT @zlando: I am also sick of Obama supporting Islamists! Aren't you? 
#MAGA 1.21.2017 https://t.co/rVd9jOK8ct 1511344682",FALSE,0,NA,2017-11-23 20:55:10,FALSE,NA,"933801120077615105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kathy101252",1,TRUE,FALSE,NA,NA
"30","RT @sxdoc: Unsealed #FusionGPS Bank Records Reveal $523K Payment From Russian Money Launderer; Hillary-Russia Collusion #MAGA https://t.co/…",FALSE,0,NA,2017-11-23 20:55:10,FALSE,NA,"933801118412316672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","catladyaz",57,TRUE,FALSE,NA,NA
"31","@SomethingTexty You're not a journalist. You're an angry propagandist. That God you loons don't have any power now. #MAGA",FALSE,0,"SomethingTexty",2017-11-23 20:55:08,FALSE,"933703557123051521","933801111131185152","188199005","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PropagandaCnn",0,FALSE,FALSE,NA,NA
"32","RT @sxdoc: Unsealed #FusionGPS Bank Records Reveal $523K Payment From Russian Money Launderer; Hillary-Russia Collusion #MAGA https://t.co/…",FALSE,0,NA,2017-11-23 20:55:07,FALSE,NA,"933801107091894273",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dwhfarmall",57,TRUE,FALSE,NA,NA
"33","RT @stacy_redvirgo: Thank you Mr. President!  #MAGA https://t.co/yMXXN4UEyI",FALSE,0,NA,2017-11-23 20:55:07,FALSE,NA,"933801104944566272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dorango7",34,TRUE,FALSE,NA,NA
"34","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:55:06,FALSE,NA,"933801103770181632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jes8089",954,TRUE,FALSE,NA,NA
"35","RT @stacy_redvirgo: Thank you Mr. President!  #MAGA https://t.co/yMXXN4UEyI",FALSE,0,NA,2017-11-23 20:55:04,FALSE,NA,"933801093041188864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solderage",34,TRUE,FALSE,NA,NA
"36","RT @RealJack: RETWEET if you’re thankful for the 45th President of the United States of America. #MAGA <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/vDdkgDbWVl",FALSE,0,NA,2017-11-23 20:55:02,FALSE,NA,"933801083046162432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Rpgtx5",276,TRUE,FALSE,NA,NA
"37","RT @IvankaTrump: US jobless claims fall as record run persists. #MAGA @realDonaldTrump https://t.co/ouzNJaiPjX",FALSE,0,NA,2017-11-23 20:54:59,FALSE,NA,"933801072891641856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatriotLatinos",1844,TRUE,FALSE,NA,NA
"38","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:54:58,FALSE,NA,"933801069678702592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","judith5519",3181,TRUE,FALSE,NA,NA
"39","Made my evening #MAGA https://t.co/IG9IHBITxb",FALSE,0,NA,2017-11-23 20:54:57,FALSE,NA,"933801063689400320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","harryjacobs77",0,FALSE,FALSE,NA,NA
"40","RT @Lrihendry: Happy Thanksgiving to #military who can’t be home with their family and loved ones today. #HappyThanksgiving #MAGA @realDona…",FALSE,0,NA,2017-11-23 20:54:52,FALSE,NA,"933801044563382273",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Flying4JC",482,TRUE,FALSE,NA,NA
"41","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:54:46,FALSE,NA,"933801016956477441",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CarrieanneTX",3181,TRUE,FALSE,NA,NA
"42","RT @WomenforTrump: Use little red #Maga caps as turkey leg booties.
#HowToPoliticizeThanksgiving https://t.co/6tNLFwnQW5",FALSE,0,NA,2017-11-23 20:54:42,FALSE,NA,"933800999646564353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AgentSkully99",15,TRUE,FALSE,NA,NA
"43","RT @ShomahKhoobi: Cats know pure evil when they see it. #MAGA  #TrumpRegrets https://t.co/nNsyHlYfb2",FALSE,0,NA,2017-11-23 20:54:41,FALSE,NA,"933800998711255040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheSuperNanah",77,TRUE,FALSE,NA,NA
"44","RT @MEL2AUSA: @Trumpfan1995 I’m so thankful that Crooked Hillary got her a** kicked by Trump. #Thankful #MAGA <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/HucmaS98xy",FALSE,0,NA,2017-11-23 20:54:37,FALSE,NA,"933800980059185152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HopeReeder",34,TRUE,FALSE,NA,NA
"45","RT @mcspocky: Happy Thanksgiving
#MAGA by impeaching tRump.
Which would you most HATE to have sitting at your Thanksgiving table?",FALSE,0,NA,2017-11-23 20:54:33,FALSE,NA,"933800963340566528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mac98109",146,TRUE,FALSE,NA,NA
"46","@Scavino45 @POTUS @realDonaldTrump Happy Thanksgiving Dan!  Thank You for all your amazing Pics an messaged!! #MAGA… https://t.co/O2lQM0NWji",FALSE,0,"Scavino45",2017-11-23 20:54:30,TRUE,"933794397463949318","933800951391059968","823367015830323201","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Magmay13",0,FALSE,FALSE,NA,NA
"47","RT @sxdoc: A homeless man spent his last $20 to buy her gas and keep her safe. She was thankful and raised $34,000 to repay him. #MAGA #IAm…",FALSE,0,NA,2017-11-23 20:54:30,FALSE,NA,"933800949751078912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","W_C_Patriot",157,TRUE,FALSE,NA,NA
"48","@Thomas1774Paine @KallieTinSC Biden needs to be in a nursing home.  #MAGA  #Conservatives",FALSE,0,"Thomas1774Paine",2017-11-23 20:54:29,FALSE,"933789742868647936","933800947062632448","275276082","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WishNumberOne",0,FALSE,FALSE,NA,NA
"49","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:54:28,FALSE,NA,"933800942276931585",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jimmyjimmy1054",954,TRUE,FALSE,NA,NA
"50","RT @EscapeVelo: This Thanksgiving I am thankful for the #MAGA Deplorables.  May God bless us all and OUR country. #HappyThanksgiving https:…",FALSE,0,NA,2017-11-23 20:54:27,FALSE,NA,"933800939571634178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DaimonLord",2,TRUE,FALSE,NA,NA
"51","RT @MagnumForamen: #Trump order on #SanctuaryCities permanently blocked by federal judge 

#BOOM #MAGA

#ResistanceUnited 

 https://t.co/z…",FALSE,0,NA,2017-11-23 20:54:27,FALSE,NA,"933800936614612992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MagnumForamen",5,TRUE,FALSE,NA,NA
"52","@realDonaldTrump @ThePlumLineGS #MAGA is the new ""Sieg Heil!""",FALSE,0,"realDonaldTrump",2017-11-23 20:54:21,FALSE,"933659179348299776","933800914841780224","25073877","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scribandotcom",0,FALSE,FALSE,NA,NA
"53","RT @CONNORFORTRUMP: CLARION<ed><U+00A0><U+00BC><ed><U+00BE><U+00BA>:

UNIFY THE TRUMP TWITTER BASE.

STRENGTH IN NUMBERS.

TOGETHER WE CAN WIN.

#MAGA

<ed><U+00A0><U+00BC><ed><U+00BE><U+00BA>RETWEET<ed><U+00A0><U+00BC><ed><U+00BE><U+00BA> https://t.co/DJB…",FALSE,0,NA,2017-11-23 20:54:20,FALSE,NA,"933800909976559616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","8Revx",26,TRUE,FALSE,NA,NA
"54","https://t.co/cAte3mcHus
Happy Thanksgiving AMERICAN PATRIOTS AND PRESIDENT TRUMP #MAGA <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8><U+2764><ed><U+00A0><U+00BD><ed><U+00B2><U+0099>",FALSE,1,NA,2017-11-23 20:54:18,FALSE,NA,"933800899679571968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnaApp91838450",1,FALSE,FALSE,NA,NA
"55","RT @MistaBRONCO: I AM THANKFUL FOR MANY THINGS TODAY. 
ONE OF THEM IS THE FACT THAT WE HAVE TRUE PATRIOTS LIKE
#MAGA TONY MONETTI 
WHO IS W…",FALSE,0,NA,2017-11-23 20:54:18,FALSE,NA,"933800898962132992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Realpersonpltcs",4,TRUE,FALSE,NA,NA
"56","@IRdotnet @realDonaldTrump Exactly...thnx Obama for eight horrible years of terrible policy that was all undone in… https://t.co/CROkpwVOdK",FALSE,0,"IRdotnet",2017-11-23 20:54:16,TRUE,"933658795011657728","933800891173322752","16790005","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","civic_usa",0,FALSE,FALSE,NA,NA
"57","@SoarForFreedom Best POTUS EVER #MAGA #Trump2020  Thank you for sharing this Pic. #TrumpNation",FALSE,0,"SoarForFreedom",2017-11-23 20:54:12,FALSE,"910993243965476865","933800874597601282","727694022274338816","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CodeBlueNTexas",0,FALSE,FALSE,NA,NA
"58","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:54:11,FALSE,NA,"933800871628038151",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","boaomega22",3181,TRUE,FALSE,NA,NA
"59","RT @Jillibean557: Thankful @realDonaldTrump is our President. #MAGA #HappyThanksgiving <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> https://t.co/InsuasMr10",FALSE,0,NA,2017-11-23 20:54:11,FALSE,NA,"933800870046830593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","martinmoose50",461,TRUE,FALSE,NA,NA
"60","RT @zlando: #OBAMA: Trying 8 years to teach us that #Islam was a ""Religion of Peace""
Did he convince YOU?
#MAGA https://t.co/xqm9ZNJAnY 151…",FALSE,0,NA,2017-11-23 20:54:09,FALSE,NA,"933800862257905664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","donhum47",6,TRUE,FALSE,NA,NA
"61","RT @DarLovesAmerica: When someone says we don't need #ElectorCollege #MAGA https://t.co/n1h3wBL3RQ",FALSE,0,NA,2017-11-23 20:54:09,FALSE,NA,"933800861599518727",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lenny1340V2",22,TRUE,FALSE,NA,NA
"62","RT @DonaldJTrumpJr: Too funny not to share I’ve seen this one floating around and couldn’t resist. #maga https://t.co/vXLJJqvZb6",FALSE,0,NA,2017-11-23 20:54:07,FALSE,NA,"933800855702183936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yuklahina",3181,TRUE,FALSE,NA,NA
"63","@KSouth4trump Me too<U+203C><U+FE0F> I am so glad he is out of The @WhiteHouse. #MAGA https://t.co/P7qKBvzB4y",FALSE,0,"KSouth4trump",2017-11-23 20:54:07,FALSE,"933771818401456128","933800854779564033","173596456","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MEL2AUSA",0,FALSE,FALSE,NA,NA
"64","RT @WomenforTrump: Use little red #Maga caps as turkey leg booties.
#HowToPoliticizeThanksgiving https://t.co/6tNLFwnQW5",FALSE,0,NA,2017-11-23 20:54:05,FALSE,NA,"933800844553834496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Corkshleld",15,TRUE,FALSE,NA,NA
"65","I am also sick of Obama supporting Islamists! Aren't you? 
#MAGA 1.21.2017 https://t.co/rVd9jOK8ct 1511344682",FALSE,1,NA,2017-11-23 20:54:03,FALSE,NA,"933800839356882944",NA,"<a href=""http://ingminds.com"" rel=""nofollow"">Zlando</a>","zlando",1,FALSE,FALSE,NA,NA
"66","To be ""Pro-Palestinian"", you must either.....
#BDS
#MAGA
#ISRAEL https://t.co/4Eiu0mLXzF 1511344682",FALSE,0,NA,2017-11-23 20:54:03,FALSE,NA,"933800838207651840",NA,"<a href=""http://ingminds.com"" rel=""nofollow"">Zlando</a>","zlando",0,FALSE,FALSE,NA,NA
"67","RT @Lrihendry: Happy Thanksgiving to #military who can’t be home with their family and loved ones today. #HappyThanksgiving #MAGA @realDona…",FALSE,0,NA,2017-11-23 20:54:02,FALSE,NA,"933800834898452481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nlev81",482,TRUE,FALSE,NA,NA
"68","RT @WomenforTrump: Use little red #Maga caps as turkey leg booties.
#HowToPoliticizeThanksgiving https://t.co/6tNLFwnQW5",FALSE,0,NA,2017-11-23 20:54:02,FALSE,NA,"933800834822963200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BabyyyEn0s",15,TRUE,FALSE,NA,NA
"69","RT @Trey_VonDinkis: #MAGA #Thanksgiving 

Happy Thanksgiving !!

Only So Many Seats at The Big Table ... https://t.co/YNx1FZjLvD",FALSE,0,NA,2017-11-23 20:53:59,FALSE,NA,"933800820717518848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KrisBrbr93",15,TRUE,FALSE,NA,NA
"70","RT @Lrihendry: Happy Thanksgiving to #military who can’t be home with their family and loved ones today. #HappyThanksgiving #MAGA @realDona…",FALSE,0,NA,2017-11-23 20:53:59,FALSE,NA,"933800820616912903",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DougIrwin8",482,TRUE,FALSE,NA,NA
"71","RT @Trumpfan1995: Happy Thanksgiving to everyone, including my fellow #MAGA patriots. Today is a great day to give thanks that Hillary Clin…",FALSE,0,NA,2017-11-23 20:53:58,FALSE,NA,"933800816988819458",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joegretchen94",94,TRUE,FALSE,NA,NA
"72","RT @SandraOpines: Promises Made, Promises Kept in #First100Days <U+2764><U+FE0F>

Buy American Hire American <ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8> Thank you @POTUS

 #MAGA #IStandWithPOTUS…",FALSE,0,NA,2017-11-23 20:53:57,FALSE,NA,"933800812186361856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Creepy_Covfefe",716,TRUE,FALSE,NA,NA
"73","RT @izzie_adams2: <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1>Sessions Tied to Uranium One!  Boom! https://t.co/oibxn5bTf4 Is this true<U+2753>#MAGA #TRUMPTRAIN",FALSE,0,NA,2017-11-23 20:53:56,FALSE,NA,"933800807920750593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Swaa88",12,TRUE,FALSE,NA,NA
"74","RT @SheriffClarke: America has much to be thankful for. We have been blessed in 2017 with the leadership of @realDonaldTrump. #MAGA
Happy T…",FALSE,0,NA,2017-11-23 20:53:56,FALSE,NA,"933800807853580288",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Misty__Bella",954,TRUE,FALSE,NA,NA
